,ID,economy,country_code_x,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period,sign_contract_count,register_business_count,open_bank_account_count,discrimination_credit_prohibited_count,total_law_counts,country_code_y,latitude_x,longitude_x
8564,TUR1986,Turkey,TUR,Europe & Central Asia,Upper middle income,1986,45.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,TR,38.963745,35.243322
8565,TUR1987,Turkey,TUR,Europe & Central Asia,Upper middle income,1987,45.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,TR,38.963745,35.243322
8566,TUR1988,Turkey,TUR,Europe & Central Asia,Upper middle income,1988,45.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,TR,38.963745,35.243322
8567,TUR1989,Turkey,TUR,Europe & Central Asia,Upper middle income,1989,45.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,TR,38.963745,35.243322
8568,TUR1990,Turkey,TUR,Europe & Central Asia,Upper middle income,1990,45.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,TR,38.963745,35.243322
8569,TUR1991,Turkey,TUR,Europe & Central Asia,Upper middle income,1991,45.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,TR,38.963745,35.243322
8570,TUR1992,Turkey,TUR,Europe & Central Asia,Upper middle income,1992,48.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,TR,38.963745,35.243322
8571,TUR1993,Turkey,TUR,Europe & Central Asia,Upper middle income,1993,48.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,TR,38.963745,35.243322
8572,TUR1994,Turkey,TUR,Europe & Central Asia,Upper middle income,1994,48.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,TR,38.963745,35.243322
8573,TUR1995,Turkey,TUR,Europe & Central Asia,Upper middle income,1995,48.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,TR,38.963745,35.243322
8574,TUR1996,Turkey,TUR,Europe & Central Asia,Upper middle income,1996,48.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,TR,38.963745,35.243322
8575,TUR1997,Turkey,TUR,Europe & Central Asia,Upper middle income,1997,48.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,TR,38.963745,35.243322
8576,TUR1998,Turkey,TUR,Europe & Central Asia,Upper middle income,1998,48.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,TR,38.963745,35.243322
8577,TUR1999,Turkey,TUR,Europe & Central Asia,Upper middle income,1999,48.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,TR,38.963745,35.243322
8578,TUR2000,Turkey,TUR,Europe & Central Asia,Upper middle income,2000,48.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,TR,38.963745,35.243322
8579,TUR2001,Turkey,TUR,Europe & Central Asia,Upper middle income,2001,48.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,TR,38.963745,35.243322
8580,TUR2002,Turkey,TUR,Europe & Central Asia,Upper middle income,2002,48.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,TR,38.963745,35.243322
8581,TUR2003,Turkey,TUR,Europe & Central Asia,Upper middle income,2003,56.9,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,TR,38.963745,35.243322
8582,TUR2004,Turkey,TUR,Europe & Central Asia,Upper middle income,2004,65.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,TR,38.963745,35.243322
8583,TUR2005,Turkey,TUR,Europe & Central Asia,Upper middle income,2005,68.1,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,TR,38.963745,35.243322
8584,TUR2006,Turkey,TUR,Europe & Central Asia,Upper middle income,2006,74.4,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,TR,38.963745,35.243322
8585,TUR2007,Turkey,TUR,Europe & Central Asia,Upper middle income,2007,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,TR,38.963745,35.243322
8586,TUR2008,Turkey,TUR,Europe & Central Asia,Upper middle income,2008,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,TR,38.963745,35.243322
8587,TUR2009,Turkey,TUR,Europe & Central Asia,Upper middle income,2009,80,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,TR,38.963745,35.243322
8588,TUR2010,Turkey,TUR,Europe & Central Asia,Upper middle income,2010,80,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,TR,38.963745,35.243322
8589,TUR2011,Turkey,TUR,Europe & Central Asia,Upper middle income,2011,80,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,TR,38.963745,35.243322
8590,TUR2012,Turkey,TUR,Europe & Central Asia,Upper middle income,2012,80,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,TR,38.963745,35.243322
8591,TUR2013,Turkey,TUR,Europe & Central Asia,Upper middle income,2013,80,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,TR,38.963745,35.243322
8592,TUR2014,Turkey,TUR,Europe & Central Asia,Upper middle income,2014,80,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,TR,38.963745,35.243322
8593,TUR2015,Turkey,TUR,Europe & Central Asia,Upper middle income,2015,80,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,TR,38.963745,35.243322
8594,TUR2016,Turkey,TUR,Europe & Central Asia,Upper middle income,2016,82.5,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,TR,38.963745,35.243322
8595,TUR2017,Turkey,TUR,Europe & Central Asia,Upper middle income,2017,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,TR,38.963745,35.243322
8596,TUR2018,Turkey,TUR,Europe & Central Asia,Upper middle income,2018,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,TR,38.963745,35.243322
8597,TUR2019,Turkey,TUR,Europe & Central Asia,Upper middle income,2019,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,TR,38.963745,35.243322
8598,TUR2020,Turkey,TUR,Europe & Central Asia,Upper middle income,2020,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,TR,38.963745,35.243322
8599,TUR2021,Turkey,TUR,Europe & Central Asia,Upper middle income,2021,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,TR,38.963745,35.243322
8600,TWN1972,"Taiwan, China",TWN,East Asia & Pacific,High income,1972,46.3,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,,,
8601,TWN1973,"Taiwan, China",TWN,East Asia & Pacific,High income,1973,46.3,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,,,
8602,TWN1974,"Taiwan, China",TWN,East Asia & Pacific,High income,1974,46.3,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,,,
8603,TWN1975,"Taiwan, China",TWN,East Asia & Pacific,High income,1975,46.3,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,,,
8604,TWN1976,"Taiwan, China",TWN,East Asia & Pacific,High income,1976,46.3,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,,,
8605,TWN1977,"Taiwan, China",TWN,East Asia & Pacific,High income,1977,46.3,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,,,
8606,TWN1978,"Taiwan, China",TWN,East Asia & Pacific,High income,1978,46.3,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,,,
8607,TWN1979,"Taiwan, China",TWN,East Asia & Pacific,High income,1979,46.3,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,,,
8608,TWN1980,"Taiwan, China",TWN,East Asia & Pacific,High income,1980,46.3,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,,,
8609,TWN1981,"Taiwan, China",TWN,East Asia & Pacific,High income,1981,46.3,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,,,
8610,TWN1982,"Taiwan, China",TWN,East Asia & Pacific,High income,1982,46.3,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,,,
8611,TWN1983,"Taiwan, China",TWN,East Asia & Pacific,High income,1983,46.3,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,,,
8612,TWN1984,"Taiwan, China",TWN,East Asia & Pacific,High income,1984,46.3,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,,,
8613,TWN1985,"Taiwan, China",TWN,East Asia & Pacific,High income,1985,46.3,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,,,
8614,TWN1986,"Taiwan, China",TWN,East Asia & Pacific,High income,1986,49.4,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,,,
8615,TWN1987,"Taiwan, China",TWN,East Asia & Pacific,High income,1987,51.9,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,,,
8616,TWN1988,"Taiwan, China",TWN,East Asia & Pacific,High income,1988,51.9,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,,,
8617,TWN1989,"Taiwan, China",TWN,East Asia & Pacific,High income,1989,51.9,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,,,
8618,TWN1990,"Taiwan, China",TWN,East Asia & Pacific,High income,1990,51.9,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,,,
8619,TWN1991,"Taiwan, China",TWN,East Asia & Pacific,High income,1991,51.9,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,,,
8620,TWN1992,"Taiwan, China",TWN,East Asia & Pacific,High income,1992,51.9,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,,,
8621,TWN1993,"Taiwan, China",TWN,East Asia & Pacific,High income,1993,51.9,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,,,
8622,TWN1994,"Taiwan, China",TWN,East Asia & Pacific,High income,1994,51.9,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,,,
8623,TWN1995,"Taiwan, China",TWN,East Asia & Pacific,High income,1995,51.9,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,,,
8624,TWN1996,"Taiwan, China",TWN,East Asia & Pacific,High income,1996,51.9,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,,,
8625,TWN1997,"Taiwan, China",TWN,East Asia & Pacific,High income,1997,55,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,,,
8626,TWN1998,"Taiwan, China",TWN,East Asia & Pacific,High income,1998,55,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,,,
8627,TWN1999,"Taiwan, China",TWN,East Asia & Pacific,High income,1999,55,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,,,
8628,TWN2000,"Taiwan, China",TWN,East Asia & Pacific,High income,2000,60.6,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,,,
8629,TWN2001,"Taiwan, China",TWN,East Asia & Pacific,High income,2001,60.6,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,,,
8630,TWN2002,"Taiwan, China",TWN,East Asia & Pacific,High income,2002,60.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,,,
8631,TWN2003,"Taiwan, China",TWN,East Asia & Pacific,High income,2003,75,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,,,
8632,TWN2004,"Taiwan, China",TWN,East Asia & Pacific,High income,2004,80,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,,,
8633,TWN2005,"Taiwan, China",TWN,East Asia & Pacific,High income,2005,80,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,,,
8634,TWN2006,"Taiwan, China",TWN,East Asia & Pacific,High income,2006,80,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,,,
8635,TWN2007,"Taiwan, China",TWN,East Asia & Pacific,High income,2007,80,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,,,
8636,TWN2008,"Taiwan, China",TWN,East Asia & Pacific,High income,2008,80,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,,,
8637,TWN2009,"Taiwan, China",TWN,East Asia & Pacific,High income,2009,80,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,,,
8638,TWN2010,"Taiwan, China",TWN,East Asia & Pacific,High income,2010,85,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,,,
8639,TWN2011,"Taiwan, China",TWN,East Asia & Pacific,High income,2011,85,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,,,
8640,TWN2012,"Taiwan, China",TWN,East Asia & Pacific,High income,2012,85,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,,,
8641,TWN2013,"Taiwan, China",TWN,East Asia & Pacific,High income,2013,85,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,,,
8642,TWN2014,"Taiwan, China",TWN,East Asia & Pacific,High income,2014,85,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,,,
8643,TWN2015,"Taiwan, China",TWN,East Asia & Pacific,High income,2015,91.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,,,
8644,TWN2016,"Taiwan, China",TWN,East Asia & Pacific,High income,2016,91.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,,,
8645,TWN2017,"Taiwan, China",TWN,East Asia & Pacific,High income,2017,91.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,,,
8646,TWN2018,"Taiwan, China",TWN,East Asia & Pacific,High income,2018,91.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,,,
8647,TWN2019,"Taiwan, China",TWN,East Asia & Pacific,High income,2019,91.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,,,
8648,TWN2020,"Taiwan, China",TWN,East Asia & Pacific,High income,2020,91.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,,,
8649,TWN2021,"Taiwan, China",TWN,East Asia & Pacific,High income,2021,91.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,,,
8650,TZA1972,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1972,61.3,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,TZ,-6.369028,34.888822
8651,TZA1973,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1973,61.3,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,TZ,-6.369028,34.888822
8652,TZA1974,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1974,61.3,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,TZ,-6.369028,34.888822
8653,TZA1975,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1975,61.3,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,TZ,-6.369028,34.888822
8654,TZA1976,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1976,61.3,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,TZ,-6.369028,34.888822
8655,TZA1977,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1977,61.3,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,TZ,-6.369028,34.888822
8656,TZA1978,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1978,61.3,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,TZ,-6.369028,34.888822
8657,TZA1979,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1979,61.3,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,TZ,-6.369028,34.888822
8658,TZA1980,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1980,61.3,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,TZ,-6.369028,34.888822
8659,TZA1981,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1981,61.3,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,TZ,-6.369028,34.888822
8660,TZA1982,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1982,61.3,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,TZ,-6.369028,34.888822
8661,TZA1983,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1983,61.3,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,TZ,-6.369028,34.888822
8662,TZA1984,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1984,61.3,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,TZ,-6.369028,34.888822
8663,TZA1985,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1985,61.3,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,TZ,-6.369028,34.888822
8664,TZA1986,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1986,61.3,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,TZ,-6.369028,34.888822
8665,TZA1987,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1987,61.3,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,TZ,-6.369028,34.888822
8666,TZA1988,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1988,61.3,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,TZ,-6.369028,34.888822
8667,TZA1989,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1989,61.3,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,TZ,-6.369028,34.888822
8668,TZA1990,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1990,61.3,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,TZ,-6.369028,34.888822
8669,TZA1991,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1991,61.3,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,TZ,-6.369028,34.888822
8670,TZA1992,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1992,61.3,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,TZ,-6.369028,34.888822
8671,TZA1993,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1993,61.3,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,TZ,-6.369028,34.888822
8672,TZA1994,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1994,61.3,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,TZ,-6.369028,34.888822
8673,TZA1995,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1995,61.3,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,TZ,-6.369028,34.888822
8674,TZA1996,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1996,61.3,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,TZ,-6.369028,34.888822
8675,TZA1997,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1997,61.3,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,TZ,-6.369028,34.888822
8676,TZA1998,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1998,61.3,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,TZ,-6.369028,34.888822
8677,TZA1999,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1999,67.5,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,TZ,-6.369028,34.888822
8678,TZA2000,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2000,67.5,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,TZ,-6.369028,34.888822
8679,TZA2001,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2001,67.5,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,TZ,-6.369028,34.888822
8680,TZA2002,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2002,67.5,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,TZ,-6.369028,34.888822
8681,TZA2003,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2003,67.5,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,TZ,-6.369028,34.888822
8682,TZA2004,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2004,67.5,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,TZ,-6.369028,34.888822
8683,TZA2005,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2005,70,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,TZ,-6.369028,34.888822
8684,TZA2006,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2006,81.3,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3,TZ,-6.369028,34.888822
8685,TZA2007,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2007,81.3,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,TZ,-6.369028,34.888822
8686,TZA2008,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2008,81.3,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,TZ,-6.369028,34.888822
8687,TZA2009,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2009,81.3,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,TZ,-6.369028,34.888822
8688,TZA2010,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2010,81.3,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,TZ,-6.369028,34.888822
8689,TZA2011,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2011,81.3,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3,TZ,-6.369028,34.888822
8690,TZA2012,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2012,81.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,TZ,-6.369028,34.888822
8691,TZA2013,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2013,81.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,TZ,-6.369028,34.888822
8692,TZA2014,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2014,81.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,TZ,-6.369028,34.888822
8693,TZA2015,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2015,81.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,TZ,-6.369028,34.888822
8694,TZA2016,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2016,81.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3,TZ,-6.369028,34.888822
8695,TZA2017,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2017,81.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,TZ,-6.369028,34.888822
8696,TZA2018,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2018,81.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,TZ,-6.369028,34.888822
8697,TZA2019,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2019,81.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,TZ,-6.369028,34.888822
8698,TZA2020,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2020,81.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,TZ,-6.369028,34.888822
8699,TZA2021,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2021,81.3,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3,TZ,-6.369028,34.888822
8700,UGA1972,Uganda,UGA,Sub-Saharan Africa,Low income,1972,46.9,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,UG,1.373333,32.290275
8701,UGA1973,Uganda,UGA,Sub-Saharan Africa,Low income,1973,46.9,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,UG,1.373333,32.290275
8702,UGA1974,Uganda,UGA,Sub-Saharan Africa,Low income,1974,46.9,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,UG,1.373333,32.290275
8703,UGA1975,Uganda,UGA,Sub-Saharan Africa,Low income,1975,46.9,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,UG,1.373333,32.290275
8704,UGA1976,Uganda,UGA,Sub-Saharan Africa,Low income,1976,46.9,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3,UG,1.373333,32.290275
8705,UGA1977,Uganda,UGA,Sub-Saharan Africa,Low income,1977,46.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,UG,1.373333,32.290275
8706,UGA1978,Uganda,UGA,Sub-Saharan Africa,Low income,1978,46.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,UG,1.373333,32.290275
8707,UGA1979,Uganda,UGA,Sub-Saharan Africa,Low income,1979,46.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,UG,1.373333,32.290275
8708,UGA1980,Uganda,UGA,Sub-Saharan Africa,Low income,1980,46.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,UG,1.373333,32.290275
8709,UGA1981,Uganda,UGA,Sub-Saharan Africa,Low income,1981,46.9,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3,UG,1.373333,32.290275
8710,UGA1982,Uganda,UGA,Sub-Saharan Africa,Low income,1982,46.9,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,UG,1.373333,32.290275
8711,UGA1983,Uganda,UGA,Sub-Saharan Africa,Low income,1983,46.9,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,UG,1.373333,32.290275
8712,UGA1984,Uganda,UGA,Sub-Saharan Africa,Low income,1984,46.9,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,UG,1.373333,32.290275
8713,UGA1985,Uganda,UGA,Sub-Saharan Africa,Low income,1985,46.9,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,UG,1.373333,32.290275
8714,UGA1986,Uganda,UGA,Sub-Saharan Africa,Low income,1986,46.9,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3,UG,1.373333,32.290275
8715,UGA1987,Uganda,UGA,Sub-Saharan Africa,Low income,1987,46.9,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,UG,1.373333,32.290275
8716,UGA1988,Uganda,UGA,Sub-Saharan Africa,Low income,1988,46.9,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,UG,1.373333,32.290275
8717,UGA1989,Uganda,UGA,Sub-Saharan Africa,Low income,1989,46.9,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,UG,1.373333,32.290275
8718,UGA1990,Uganda,UGA,Sub-Saharan Africa,Low income,1990,46.9,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,UG,1.373333,32.290275
8719,UGA1991,Uganda,UGA,Sub-Saharan Africa,Low income,1991,46.9,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3,UG,1.373333,32.290275
8720,UGA1992,Uganda,UGA,Sub-Saharan Africa,Low income,1992,46.9,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,UG,1.373333,32.290275
8721,UGA1993,Uganda,UGA,Sub-Saharan Africa,Low income,1993,46.9,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,UG,1.373333,32.290275
8722,UGA1994,Uganda,UGA,Sub-Saharan Africa,Low income,1994,46.9,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,UG,1.373333,32.290275
8723,UGA1995,Uganda,UGA,Sub-Saharan Africa,Low income,1995,46.9,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,UG,1.373333,32.290275
8724,UGA1996,Uganda,UGA,Sub-Saharan Africa,Low income,1996,46.9,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3,UG,1.373333,32.290275
8725,UGA1997,Uganda,UGA,Sub-Saharan Africa,Low income,1997,46.9,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3,UG,1.373333,32.290275
