,ID,economy,wbcodev2,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period,sign_contract_count,register_business_count,open_bank_account_count,discrimination_credit_prohibited_count,total_law_counts
8414,TON1986,Tonga,TON,East Asia & Pacific,Upper middle income,1986,50.0,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8415,TON1987,Tonga,TON,East Asia & Pacific,Upper middle income,1987,50.0,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8416,TON1988,Tonga,TON,East Asia & Pacific,Upper middle income,1988,50.0,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8417,TON1989,Tonga,TON,East Asia & Pacific,Upper middle income,1989,50.0,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8418,TON1990,Tonga,TON,East Asia & Pacific,Upper middle income,1990,50.0,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8419,TON1991,Tonga,TON,East Asia & Pacific,Upper middle income,1991,50.0,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8420,TON1992,Tonga,TON,East Asia & Pacific,Upper middle income,1992,50.0,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8421,TON1993,Tonga,TON,East Asia & Pacific,Upper middle income,1993,50.0,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8422,TON1994,Tonga,TON,East Asia & Pacific,Upper middle income,1994,50.0,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8423,TON1995,Tonga,TON,East Asia & Pacific,Upper middle income,1995,50.0,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8424,TON1996,Tonga,TON,East Asia & Pacific,Upper middle income,1996,50.0,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8425,TON1997,Tonga,TON,East Asia & Pacific,Upper middle income,1997,50.0,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8426,TON1998,Tonga,TON,East Asia & Pacific,Upper middle income,1998,50.0,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8427,TON1999,Tonga,TON,East Asia & Pacific,Upper middle income,1999,50.0,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8428,TON2000,Tonga,TON,East Asia & Pacific,Upper middle income,2000,50.0,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8429,TON2001,Tonga,TON,East Asia & Pacific,Upper middle income,2001,50.0,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8430,TON2002,Tonga,TON,East Asia & Pacific,Upper middle income,2002,50.0,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8431,TON2003,Tonga,TON,East Asia & Pacific,Upper middle income,2003,50.0,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8432,TON2004,Tonga,TON,East Asia & Pacific,Upper middle income,2004,50.0,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8433,TON2005,Tonga,TON,East Asia & Pacific,Upper middle income,2005,50.0,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8434,TON2006,Tonga,TON,East Asia & Pacific,Upper middle income,2006,50.0,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8435,TON2007,Tonga,TON,East Asia & Pacific,Upper middle income,2007,50.0,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8436,TON2008,Tonga,TON,East Asia & Pacific,Upper middle income,2008,50.0,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8437,TON2009,Tonga,TON,East Asia & Pacific,Upper middle income,2009,50.0,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8438,TON2010,Tonga,TON,East Asia & Pacific,Upper middle income,2010,50.0,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8439,TON2011,Tonga,TON,East Asia & Pacific,Upper middle income,2011,50.0,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8440,TON2012,Tonga,TON,East Asia & Pacific,Upper middle income,2012,56.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8441,TON2013,Tonga,TON,East Asia & Pacific,Upper middle income,2013,56.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8442,TON2014,Tonga,TON,East Asia & Pacific,Upper middle income,2014,56.3,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8443,TON2015,Tonga,TON,East Asia & Pacific,Upper middle income,2015,58.8,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8444,TON2016,Tonga,TON,East Asia & Pacific,Upper middle income,2016,58.8,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8445,TON2017,Tonga,TON,East Asia & Pacific,Upper middle income,2017,58.8,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
8446,TON2018,Tonga,TON,East Asia & Pacific,Upper middle income,2018,58.8,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
8447,TON2019,Tonga,TON,East Asia & Pacific,Upper middle income,2019,58.8,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
8448,TON2020,Tonga,TON,East Asia & Pacific,Upper middle income,2020,58.8,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
8449,TON2021,Tonga,TON,East Asia & Pacific,Upper middle income,2021,58.8,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
8450,TTO1972,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1972,43.1,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8451,TTO1973,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1973,52.5,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8452,TTO1974,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1974,52.5,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8453,TTO1975,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1975,55.0,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8454,TTO1976,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1976,55.0,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8455,TTO1977,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1977,55.0,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8456,TTO1978,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1978,55.0,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8457,TTO1979,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1979,55.0,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8458,TTO1980,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1980,55.0,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8459,TTO1981,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1981,55.0,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8460,TTO1982,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1982,55.0,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8461,TTO1983,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1983,57.5,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8462,TTO1984,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1984,60.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8463,TTO1985,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1985,60.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8464,TTO1986,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1986,60.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8465,TTO1987,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1987,60.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8466,TTO1988,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1988,60.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8467,TTO1989,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1989,60.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8468,TTO1990,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1990,60.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8469,TTO1991,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1991,60.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8470,TTO1992,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1992,60.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8471,TTO1993,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1993,63.1,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8472,TTO1994,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1994,63.1,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8473,TTO1995,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1995,63.1,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8474,TTO1996,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1996,63.1,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8475,TTO1997,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1997,63.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8476,TTO1998,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1998,63.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8477,TTO1999,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1999,63.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8478,TTO2000,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2000,63.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8479,TTO2001,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2001,63.1,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8480,TTO2002,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2002,69.4,100,Yes,Yes,Yes,Yes,2002-2006,1,1,1,1,4
8481,TTO2003,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2003,69.4,100,Yes,Yes,Yes,Yes,2002-2006,1,1,1,1,4
8482,TTO2004,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2004,69.4,100,Yes,Yes,Yes,Yes,2002-2006,1,1,1,1,4
8483,TTO2005,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2005,72.5,100,Yes,Yes,Yes,Yes,2002-2006,1,1,1,1,4
8484,TTO2006,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2006,72.5,100,Yes,Yes,Yes,Yes,2002-2006,1,1,1,1,4
8485,TTO2007,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2007,72.5,100,Yes,Yes,Yes,Yes,2007-2011,1,1,1,1,4
8486,TTO2008,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2008,72.5,100,Yes,Yes,Yes,Yes,2007-2011,1,1,1,1,4
8487,TTO2009,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2009,72.5,100,Yes,Yes,Yes,Yes,2007-2011,1,1,1,1,4
8488,TTO2010,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2010,72.5,100,Yes,Yes,Yes,Yes,2007-2011,1,1,1,1,4
8489,TTO2011,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2011,72.5,100,Yes,Yes,Yes,Yes,2007-2011,1,1,1,1,4
8490,TTO2012,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2012,72.5,100,Yes,Yes,Yes,Yes,2012-2016,1,1,1,1,4
8491,TTO2013,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2013,72.5,100,Yes,Yes,Yes,Yes,2012-2016,1,1,1,1,4
8492,TTO2014,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2014,75.0,100,Yes,Yes,Yes,Yes,2012-2016,1,1,1,1,4
8493,TTO2015,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2015,75.0,100,Yes,Yes,Yes,Yes,2012-2016,1,1,1,1,4
8494,TTO2016,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2016,75.0,100,Yes,Yes,Yes,Yes,2012-2016,1,1,1,1,4
8495,TTO2017,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2017,75.0,100,Yes,Yes,Yes,Yes,2017-2021,1,1,1,1,4
8496,TTO2018,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2018,75.0,100,Yes,Yes,Yes,Yes,2017-2021,1,1,1,1,4
8497,TTO2019,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2019,75.0,100,Yes,Yes,Yes,Yes,2017-2021,1,1,1,1,4
8498,TTO2020,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2020,75.0,100,Yes,Yes,Yes,Yes,2017-2021,1,1,1,1,4
8499,TTO2021,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2021,75.0,100,Yes,Yes,Yes,Yes,2017-2021,1,1,1,1,4
8500,TUN1972,Tunisia,TUN,Middle East & North Africa,Lower middle income,1972,46.3,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8501,TUN1973,Tunisia,TUN,Middle East & North Africa,Lower middle income,1973,46.3,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8502,TUN1974,Tunisia,TUN,Middle East & North Africa,Lower middle income,1974,46.3,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8503,TUN1975,Tunisia,TUN,Middle East & North Africa,Lower middle income,1975,55.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8504,TUN1976,Tunisia,TUN,Middle East & North Africa,Lower middle income,1976,55.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8505,TUN1977,Tunisia,TUN,Middle East & North Africa,Lower middle income,1977,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8506,TUN1978,Tunisia,TUN,Middle East & North Africa,Lower middle income,1978,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8507,TUN1979,Tunisia,TUN,Middle East & North Africa,Lower middle income,1979,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8508,TUN1980,Tunisia,TUN,Middle East & North Africa,Lower middle income,1980,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8509,TUN1981,Tunisia,TUN,Middle East & North Africa,Lower middle income,1981,55.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8510,TUN1982,Tunisia,TUN,Middle East & North Africa,Lower middle income,1982,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8511,TUN1983,Tunisia,TUN,Middle East & North Africa,Lower middle income,1983,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8512,TUN1984,Tunisia,TUN,Middle East & North Africa,Lower middle income,1984,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8513,TUN1985,Tunisia,TUN,Middle East & North Africa,Lower middle income,1985,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8514,TUN1986,Tunisia,TUN,Middle East & North Africa,Lower middle income,1986,55.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8515,TUN1987,Tunisia,TUN,Middle East & North Africa,Lower middle income,1987,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8516,TUN1988,Tunisia,TUN,Middle East & North Africa,Lower middle income,1988,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8517,TUN1989,Tunisia,TUN,Middle East & North Africa,Lower middle income,1989,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8518,TUN1990,Tunisia,TUN,Middle East & North Africa,Lower middle income,1990,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8519,TUN1991,Tunisia,TUN,Middle East & North Africa,Lower middle income,1991,55.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8520,TUN1992,Tunisia,TUN,Middle East & North Africa,Lower middle income,1992,55.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8521,TUN1993,Tunisia,TUN,Middle East & North Africa,Lower middle income,1993,55.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8522,TUN1994,Tunisia,TUN,Middle East & North Africa,Lower middle income,1994,55.6,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8523,TUN1995,Tunisia,TUN,Middle East & North Africa,Lower middle income,1995,58.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8524,TUN1996,Tunisia,TUN,Middle East & North Africa,Lower middle income,1996,58.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8525,TUN1997,Tunisia,TUN,Middle East & North Africa,Lower middle income,1997,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8526,TUN1998,Tunisia,TUN,Middle East & North Africa,Lower middle income,1998,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8527,TUN1999,Tunisia,TUN,Middle East & North Africa,Lower middle income,1999,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8528,TUN2000,Tunisia,TUN,Middle East & North Africa,Lower middle income,2000,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8529,TUN2001,Tunisia,TUN,Middle East & North Africa,Lower middle income,2001,58.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8530,TUN2002,Tunisia,TUN,Middle East & North Africa,Lower middle income,2002,58.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8531,TUN2003,Tunisia,TUN,Middle East & North Africa,Lower middle income,2003,58.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8532,TUN2004,Tunisia,TUN,Middle East & North Africa,Lower middle income,2004,58.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8533,TUN2005,Tunisia,TUN,Middle East & North Africa,Lower middle income,2005,58.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8534,TUN2006,Tunisia,TUN,Middle East & North Africa,Lower middle income,2006,58.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8535,TUN2007,Tunisia,TUN,Middle East & North Africa,Lower middle income,2007,58.8,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8536,TUN2008,Tunisia,TUN,Middle East & North Africa,Lower middle income,2008,58.8,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8537,TUN2009,Tunisia,TUN,Middle East & North Africa,Lower middle income,2009,58.8,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8538,TUN2010,Tunisia,TUN,Middle East & North Africa,Lower middle income,2010,58.8,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8539,TUN2011,Tunisia,TUN,Middle East & North Africa,Lower middle income,2011,58.8,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8540,TUN2012,Tunisia,TUN,Middle East & North Africa,Lower middle income,2012,58.8,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8541,TUN2013,Tunisia,TUN,Middle East & North Africa,Lower middle income,2013,58.8,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8542,TUN2014,Tunisia,TUN,Middle East & North Africa,Lower middle income,2014,58.8,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8543,TUN2015,Tunisia,TUN,Middle East & North Africa,Lower middle income,2015,58.8,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8544,TUN2016,Tunisia,TUN,Middle East & North Africa,Lower middle income,2016,58.8,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8545,TUN2017,Tunisia,TUN,Middle East & North Africa,Lower middle income,2017,58.8,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
8546,TUN2018,Tunisia,TUN,Middle East & North Africa,Lower middle income,2018,58.8,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
8547,TUN2019,Tunisia,TUN,Middle East & North Africa,Lower middle income,2019,67.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
8548,TUN2020,Tunisia,TUN,Middle East & North Africa,Lower middle income,2020,67.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
8549,TUN2021,Tunisia,TUN,Middle East & North Africa,Lower middle income,2021,67.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
8550,TUR1972,Turkey,TUR,Europe & Central Asia,Upper middle income,1972,45.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8551,TUR1973,Turkey,TUR,Europe & Central Asia,Upper middle income,1973,45.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8552,TUR1974,Turkey,TUR,Europe & Central Asia,Upper middle income,1974,45.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8553,TUR1975,Turkey,TUR,Europe & Central Asia,Upper middle income,1975,45.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8554,TUR1976,Turkey,TUR,Europe & Central Asia,Upper middle income,1976,45.6,75,Yes,Yes,Yes,No,1972-1976,1,1,1,0,3
8555,TUR1977,Turkey,TUR,Europe & Central Asia,Upper middle income,1977,45.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8556,TUR1978,Turkey,TUR,Europe & Central Asia,Upper middle income,1978,45.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8557,TUR1979,Turkey,TUR,Europe & Central Asia,Upper middle income,1979,45.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8558,TUR1980,Turkey,TUR,Europe & Central Asia,Upper middle income,1980,45.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8559,TUR1981,Turkey,TUR,Europe & Central Asia,Upper middle income,1981,45.6,75,Yes,Yes,Yes,No,1977-1981,1,1,1,0,3
8560,TUR1982,Turkey,TUR,Europe & Central Asia,Upper middle income,1982,45.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8561,TUR1983,Turkey,TUR,Europe & Central Asia,Upper middle income,1983,45.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8562,TUR1984,Turkey,TUR,Europe & Central Asia,Upper middle income,1984,45.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8563,TUR1985,Turkey,TUR,Europe & Central Asia,Upper middle income,1985,45.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8564,TUR1986,Turkey,TUR,Europe & Central Asia,Upper middle income,1986,45.6,75,Yes,Yes,Yes,No,1982-1986,1,1,1,0,3
8565,TUR1987,Turkey,TUR,Europe & Central Asia,Upper middle income,1987,45.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8566,TUR1988,Turkey,TUR,Europe & Central Asia,Upper middle income,1988,45.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8567,TUR1989,Turkey,TUR,Europe & Central Asia,Upper middle income,1989,45.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8568,TUR1990,Turkey,TUR,Europe & Central Asia,Upper middle income,1990,45.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8569,TUR1991,Turkey,TUR,Europe & Central Asia,Upper middle income,1991,45.6,75,Yes,Yes,Yes,No,1987-1991,1,1,1,0,3
8570,TUR1992,Turkey,TUR,Europe & Central Asia,Upper middle income,1992,48.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8571,TUR1993,Turkey,TUR,Europe & Central Asia,Upper middle income,1993,48.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8572,TUR1994,Turkey,TUR,Europe & Central Asia,Upper middle income,1994,48.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8573,TUR1995,Turkey,TUR,Europe & Central Asia,Upper middle income,1995,48.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8574,TUR1996,Turkey,TUR,Europe & Central Asia,Upper middle income,1996,48.8,75,Yes,Yes,Yes,No,1992-1996,1,1,1,0,3
8575,TUR1997,Turkey,TUR,Europe & Central Asia,Upper middle income,1997,48.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8576,TUR1998,Turkey,TUR,Europe & Central Asia,Upper middle income,1998,48.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8577,TUR1999,Turkey,TUR,Europe & Central Asia,Upper middle income,1999,48.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8578,TUR2000,Turkey,TUR,Europe & Central Asia,Upper middle income,2000,48.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8579,TUR2001,Turkey,TUR,Europe & Central Asia,Upper middle income,2001,48.8,75,Yes,Yes,Yes,No,1997-2001,1,1,1,0,3
8580,TUR2002,Turkey,TUR,Europe & Central Asia,Upper middle income,2002,48.8,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8581,TUR2003,Turkey,TUR,Europe & Central Asia,Upper middle income,2003,56.9,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8582,TUR2004,Turkey,TUR,Europe & Central Asia,Upper middle income,2004,65.6,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8583,TUR2005,Turkey,TUR,Europe & Central Asia,Upper middle income,2005,68.1,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8584,TUR2006,Turkey,TUR,Europe & Central Asia,Upper middle income,2006,74.4,75,Yes,Yes,Yes,No,2002-2006,1,1,1,0,3
8585,TUR2007,Turkey,TUR,Europe & Central Asia,Upper middle income,2007,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8586,TUR2008,Turkey,TUR,Europe & Central Asia,Upper middle income,2008,76.9,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8587,TUR2009,Turkey,TUR,Europe & Central Asia,Upper middle income,2009,80.0,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8588,TUR2010,Turkey,TUR,Europe & Central Asia,Upper middle income,2010,80.0,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8589,TUR2011,Turkey,TUR,Europe & Central Asia,Upper middle income,2011,80.0,75,Yes,Yes,Yes,No,2007-2011,1,1,1,0,3
8590,TUR2012,Turkey,TUR,Europe & Central Asia,Upper middle income,2012,80.0,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8591,TUR2013,Turkey,TUR,Europe & Central Asia,Upper middle income,2013,80.0,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8592,TUR2014,Turkey,TUR,Europe & Central Asia,Upper middle income,2014,80.0,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8593,TUR2015,Turkey,TUR,Europe & Central Asia,Upper middle income,2015,80.0,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8594,TUR2016,Turkey,TUR,Europe & Central Asia,Upper middle income,2016,82.5,75,Yes,Yes,Yes,No,2012-2016,1,1,1,0,3
8595,TUR2017,Turkey,TUR,Europe & Central Asia,Upper middle income,2017,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
8596,TUR2018,Turkey,TUR,Europe & Central Asia,Upper middle income,2018,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
8597,TUR2019,Turkey,TUR,Europe & Central Asia,Upper middle income,2019,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
8598,TUR2020,Turkey,TUR,Europe & Central Asia,Upper middle income,2020,82.5,75,Yes,Yes,Yes,No,2017-2021,1,1,1,0,3
