,ID,economy,wbcodev2,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited
7292,RUS2021,Russian Federation,RUS,Europe & Central Asia,Upper middle income,2021,73.1,75,Yes,Yes,Yes,No
7293,RWA1971,Rwanda,RWA,Sub-Saharan Africa,Low income,1971,41.3,75,Yes,Yes,Yes,No
7294,RWA1972,Rwanda,RWA,Sub-Saharan Africa,Low income,1972,41.3,75,Yes,Yes,Yes,No
7295,RWA1973,Rwanda,RWA,Sub-Saharan Africa,Low income,1973,41.3,75,Yes,Yes,Yes,No
7296,RWA1974,Rwanda,RWA,Sub-Saharan Africa,Low income,1974,41.3,75,Yes,Yes,Yes,No
7297,RWA1975,Rwanda,RWA,Sub-Saharan Africa,Low income,1975,41.3,75,Yes,Yes,Yes,No
7298,RWA1976,Rwanda,RWA,Sub-Saharan Africa,Low income,1976,41.3,75,Yes,Yes,Yes,No
7299,RWA1977,Rwanda,RWA,Sub-Saharan Africa,Low income,1977,41.3,75,Yes,Yes,Yes,No
7300,RWA1978,Rwanda,RWA,Sub-Saharan Africa,Low income,1978,41.3,75,Yes,Yes,Yes,No
7301,RWA1979,Rwanda,RWA,Sub-Saharan Africa,Low income,1979,41.3,75,Yes,Yes,Yes,No
7302,RWA1980,Rwanda,RWA,Sub-Saharan Africa,Low income,1980,41.3,75,Yes,Yes,Yes,No
7303,RWA1981,Rwanda,RWA,Sub-Saharan Africa,Low income,1981,44.4,75,Yes,Yes,Yes,No
7304,RWA1982,Rwanda,RWA,Sub-Saharan Africa,Low income,1982,44.4,75,Yes,Yes,Yes,No
7305,RWA1983,Rwanda,RWA,Sub-Saharan Africa,Low income,1983,44.4,75,Yes,Yes,Yes,No
7306,RWA1984,Rwanda,RWA,Sub-Saharan Africa,Low income,1984,44.4,75,Yes,Yes,Yes,No
7307,RWA1985,Rwanda,RWA,Sub-Saharan Africa,Low income,1985,44.4,75,Yes,Yes,Yes,No
7308,RWA1986,Rwanda,RWA,Sub-Saharan Africa,Low income,1986,44.4,75,Yes,Yes,Yes,No
7309,RWA1987,Rwanda,RWA,Sub-Saharan Africa,Low income,1987,44.4,75,Yes,Yes,Yes,No
7310,RWA1988,Rwanda,RWA,Sub-Saharan Africa,Low income,1988,44.4,75,Yes,Yes,Yes,No
7311,RWA1989,Rwanda,RWA,Sub-Saharan Africa,Low income,1989,44.4,75,Yes,Yes,Yes,No
7312,RWA1990,Rwanda,RWA,Sub-Saharan Africa,Low income,1990,44.4,75,Yes,Yes,Yes,No
7313,RWA1991,Rwanda,RWA,Sub-Saharan Africa,Low income,1991,44.4,75,Yes,Yes,Yes,No
7314,RWA1992,Rwanda,RWA,Sub-Saharan Africa,Low income,1992,44.4,75,Yes,Yes,Yes,No
7315,RWA1993,Rwanda,RWA,Sub-Saharan Africa,Low income,1993,44.4,75,Yes,Yes,Yes,No
7316,RWA1994,Rwanda,RWA,Sub-Saharan Africa,Low income,1994,44.4,75,Yes,Yes,Yes,No
7317,RWA1995,Rwanda,RWA,Sub-Saharan Africa,Low income,1995,44.4,75,Yes,Yes,Yes,No
7318,RWA1996,Rwanda,RWA,Sub-Saharan Africa,Low income,1996,44.4,75,Yes,Yes,Yes,No
7319,RWA1997,Rwanda,RWA,Sub-Saharan Africa,Low income,1997,44.4,75,Yes,Yes,Yes,No
7320,RWA1998,Rwanda,RWA,Sub-Saharan Africa,Low income,1998,44.4,75,Yes,Yes,Yes,No
7321,RWA1999,Rwanda,RWA,Sub-Saharan Africa,Low income,1999,44.4,75,Yes,Yes,Yes,No
7322,RWA2000,Rwanda,RWA,Sub-Saharan Africa,Low income,2000,44.4,75,Yes,Yes,Yes,No
7323,RWA2001,Rwanda,RWA,Sub-Saharan Africa,Low income,2001,51.9,75,Yes,Yes,Yes,No
7324,RWA2002,Rwanda,RWA,Sub-Saharan Africa,Low income,2002,51.9,75,Yes,Yes,Yes,No
7325,RWA2003,Rwanda,RWA,Sub-Saharan Africa,Low income,2003,61.3,75,Yes,Yes,Yes,No
7326,RWA2004,Rwanda,RWA,Sub-Saharan Africa,Low income,2004,63.8,75,Yes,Yes,Yes,No
7327,RWA2005,Rwanda,RWA,Sub-Saharan Africa,Low income,2005,63.8,75,Yes,Yes,Yes,No
7328,RWA2006,Rwanda,RWA,Sub-Saharan Africa,Low income,2006,63.8,75,Yes,Yes,Yes,No
7329,RWA2007,Rwanda,RWA,Sub-Saharan Africa,Low income,2007,63.8,75,Yes,Yes,Yes,No
7330,RWA2008,Rwanda,RWA,Sub-Saharan Africa,Low income,2008,63.8,75,Yes,Yes,Yes,No
7331,RWA2009,Rwanda,RWA,Sub-Saharan Africa,Low income,2009,63.8,75,Yes,Yes,Yes,No
7332,RWA2010,Rwanda,RWA,Sub-Saharan Africa,Low income,2010,72.5,75,Yes,Yes,Yes,No
7333,RWA2011,Rwanda,RWA,Sub-Saharan Africa,Low income,2011,72.5,75,Yes,Yes,Yes,No
7334,RWA2012,Rwanda,RWA,Sub-Saharan Africa,Low income,2012,72.5,75,Yes,Yes,Yes,No
7335,RWA2013,Rwanda,RWA,Sub-Saharan Africa,Low income,2013,72.5,75,Yes,Yes,Yes,No
7336,RWA2014,Rwanda,RWA,Sub-Saharan Africa,Low income,2014,72.5,75,Yes,Yes,Yes,No
7337,RWA2015,Rwanda,RWA,Sub-Saharan Africa,Low income,2015,72.5,75,Yes,Yes,Yes,No
7338,RWA2016,Rwanda,RWA,Sub-Saharan Africa,Low income,2016,72.5,75,Yes,Yes,Yes,No
7339,RWA2017,Rwanda,RWA,Sub-Saharan Africa,Low income,2017,72.5,75,Yes,Yes,Yes,No
7340,RWA2018,Rwanda,RWA,Sub-Saharan Africa,Low income,2018,78.1,75,Yes,Yes,Yes,No
7341,RWA2019,Rwanda,RWA,Sub-Saharan Africa,Low income,2019,78.1,75,Yes,Yes,Yes,No
7342,RWA2020,Rwanda,RWA,Sub-Saharan Africa,Low income,2020,78.1,75,Yes,Yes,Yes,No
7343,RWA2021,Rwanda,RWA,Sub-Saharan Africa,Low income,2021,80.6,75,Yes,Yes,Yes,No
7344,SAU1971,Saudi Arabia,SAU,Middle East & North Africa,High income,1971,23.8,75,Yes,Yes,Yes,No
7345,SAU1972,Saudi Arabia,SAU,Middle East & North Africa,High income,1972,23.8,75,Yes,Yes,Yes,No
7346,SAU1973,Saudi Arabia,SAU,Middle East & North Africa,High income,1973,23.8,75,Yes,Yes,Yes,No
7347,SAU1974,Saudi Arabia,SAU,Middle East & North Africa,High income,1974,23.8,75,Yes,Yes,Yes,No
7348,SAU1975,Saudi Arabia,SAU,Middle East & North Africa,High income,1975,23.8,75,Yes,Yes,Yes,No
7349,SAU1976,Saudi Arabia,SAU,Middle East & North Africa,High income,1976,23.8,75,Yes,Yes,Yes,No
7350,SAU1977,Saudi Arabia,SAU,Middle East & North Africa,High income,1977,23.8,75,Yes,Yes,Yes,No
7351,SAU1978,Saudi Arabia,SAU,Middle East & North Africa,High income,1978,23.8,75,Yes,Yes,Yes,No
7352,SAU1979,Saudi Arabia,SAU,Middle East & North Africa,High income,1979,23.8,75,Yes,Yes,Yes,No
7353,SAU1980,Saudi Arabia,SAU,Middle East & North Africa,High income,1980,23.8,75,Yes,Yes,Yes,No
7354,SAU1981,Saudi Arabia,SAU,Middle East & North Africa,High income,1981,23.8,75,Yes,Yes,Yes,No
7355,SAU1982,Saudi Arabia,SAU,Middle East & North Africa,High income,1982,23.8,75,Yes,Yes,Yes,No
7356,SAU1983,Saudi Arabia,SAU,Middle East & North Africa,High income,1983,23.8,75,Yes,Yes,Yes,No
7357,SAU1984,Saudi Arabia,SAU,Middle East & North Africa,High income,1984,23.8,75,Yes,Yes,Yes,No
7358,SAU1985,Saudi Arabia,SAU,Middle East & North Africa,High income,1985,23.8,75,Yes,Yes,Yes,No
7359,SAU1986,Saudi Arabia,SAU,Middle East & North Africa,High income,1986,23.8,75,Yes,Yes,Yes,No
7360,SAU1987,Saudi Arabia,SAU,Middle East & North Africa,High income,1987,23.8,75,Yes,Yes,Yes,No
7361,SAU1988,Saudi Arabia,SAU,Middle East & North Africa,High income,1988,23.8,75,Yes,Yes,Yes,No
7362,SAU1989,Saudi Arabia,SAU,Middle East & North Africa,High income,1989,23.8,75,Yes,Yes,Yes,No
7363,SAU1990,Saudi Arabia,SAU,Middle East & North Africa,High income,1990,23.8,75,Yes,Yes,Yes,No
7364,SAU1991,Saudi Arabia,SAU,Middle East & North Africa,High income,1991,23.8,75,Yes,Yes,Yes,No
7365,SAU1992,Saudi Arabia,SAU,Middle East & North Africa,High income,1992,23.8,75,Yes,Yes,Yes,No
7366,SAU1993,Saudi Arabia,SAU,Middle East & North Africa,High income,1993,23.8,75,Yes,Yes,Yes,No
7367,SAU1994,Saudi Arabia,SAU,Middle East & North Africa,High income,1994,23.8,75,Yes,Yes,Yes,No
7368,SAU1995,Saudi Arabia,SAU,Middle East & North Africa,High income,1995,23.8,75,Yes,Yes,Yes,No
7369,SAU1996,Saudi Arabia,SAU,Middle East & North Africa,High income,1996,23.8,75,Yes,Yes,Yes,No
7370,SAU1997,Saudi Arabia,SAU,Middle East & North Africa,High income,1997,23.8,75,Yes,Yes,Yes,No
7371,SAU1998,Saudi Arabia,SAU,Middle East & North Africa,High income,1998,23.8,75,Yes,Yes,Yes,No
7372,SAU1999,Saudi Arabia,SAU,Middle East & North Africa,High income,1999,23.8,75,Yes,Yes,Yes,No
7373,SAU2000,Saudi Arabia,SAU,Middle East & North Africa,High income,2000,23.8,75,Yes,Yes,Yes,No
7374,SAU2001,Saudi Arabia,SAU,Middle East & North Africa,High income,2001,23.8,75,Yes,Yes,Yes,No
7375,SAU2002,Saudi Arabia,SAU,Middle East & North Africa,High income,2002,23.8,75,Yes,Yes,Yes,No
7376,SAU2003,Saudi Arabia,SAU,Middle East & North Africa,High income,2003,23.8,75,Yes,Yes,Yes,No
7377,SAU2004,Saudi Arabia,SAU,Middle East & North Africa,High income,2004,23.8,75,Yes,Yes,Yes,No
7378,SAU2005,Saudi Arabia,SAU,Middle East & North Africa,High income,2005,23.8,75,Yes,Yes,Yes,No
7379,SAU2006,Saudi Arabia,SAU,Middle East & North Africa,High income,2006,23.8,75,Yes,Yes,Yes,No
7380,SAU2007,Saudi Arabia,SAU,Middle East & North Africa,High income,2007,26.3,75,Yes,Yes,Yes,No
7381,SAU2008,Saudi Arabia,SAU,Middle East & North Africa,High income,2008,26.3,75,Yes,Yes,Yes,No
7382,SAU2009,Saudi Arabia,SAU,Middle East & North Africa,High income,2009,26.3,75,Yes,Yes,Yes,No
7383,SAU2010,Saudi Arabia,SAU,Middle East & North Africa,High income,2010,26.3,75,Yes,Yes,Yes,No
7384,SAU2011,Saudi Arabia,SAU,Middle East & North Africa,High income,2011,26.3,75,Yes,Yes,Yes,No
7385,SAU2012,Saudi Arabia,SAU,Middle East & North Africa,High income,2012,29.4,75,Yes,Yes,Yes,No
7386,SAU2013,Saudi Arabia,SAU,Middle East & North Africa,High income,2013,29.4,75,Yes,Yes,Yes,No
7387,SAU2014,Saudi Arabia,SAU,Middle East & North Africa,High income,2014,29.4,75,Yes,Yes,Yes,No
7388,SAU2015,Saudi Arabia,SAU,Middle East & North Africa,High income,2015,31.9,75,Yes,Yes,Yes,No
7389,SAU2016,Saudi Arabia,SAU,Middle East & North Africa,High income,2016,31.9,75,Yes,Yes,Yes,No
7390,SAU2017,Saudi Arabia,SAU,Middle East & North Africa,High income,2017,31.9,75,Yes,Yes,Yes,No
7391,SAU2018,Saudi Arabia,SAU,Middle East & North Africa,High income,2018,31.9,75,Yes,Yes,Yes,No
7392,SAU2019,Saudi Arabia,SAU,Middle East & North Africa,High income,2019,38.1,75,Yes,Yes,Yes,No
7393,SAU2020,Saudi Arabia,SAU,Middle East & North Africa,High income,2020,70.6,100,Yes,Yes,Yes,Yes
7394,SAU2021,Saudi Arabia,SAU,Middle East & North Africa,High income,2021,80.0,100,Yes,Yes,Yes,Yes
7395,SDN1971,Sudan,SDN,Sub-Saharan Africa,Low income,1971,17.5,75,Yes,Yes,Yes,No
7396,SDN1972,Sudan,SDN,Sub-Saharan Africa,Low income,1972,17.5,75,Yes,Yes,Yes,No
7397,SDN1973,Sudan,SDN,Sub-Saharan Africa,Low income,1973,17.5,75,Yes,Yes,Yes,No
7398,SDN1974,Sudan,SDN,Sub-Saharan Africa,Low income,1974,17.5,75,Yes,Yes,Yes,No
7399,SDN1975,Sudan,SDN,Sub-Saharan Africa,Low income,1975,17.5,75,Yes,Yes,Yes,No
7400,SDN1976,Sudan,SDN,Sub-Saharan Africa,Low income,1976,17.5,75,Yes,Yes,Yes,No
7401,SDN1977,Sudan,SDN,Sub-Saharan Africa,Low income,1977,17.5,75,Yes,Yes,Yes,No
7402,SDN1978,Sudan,SDN,Sub-Saharan Africa,Low income,1978,17.5,75,Yes,Yes,Yes,No
7403,SDN1979,Sudan,SDN,Sub-Saharan Africa,Low income,1979,17.5,75,Yes,Yes,Yes,No
7404,SDN1980,Sudan,SDN,Sub-Saharan Africa,Low income,1980,17.5,75,Yes,Yes,Yes,No
7405,SDN1981,Sudan,SDN,Sub-Saharan Africa,Low income,1981,17.5,75,Yes,Yes,Yes,No
7406,SDN1982,Sudan,SDN,Sub-Saharan Africa,Low income,1982,17.5,75,Yes,Yes,Yes,No
7407,SDN1983,Sudan,SDN,Sub-Saharan Africa,Low income,1983,17.5,75,Yes,Yes,Yes,No
7408,SDN1984,Sudan,SDN,Sub-Saharan Africa,Low income,1984,17.5,75,Yes,Yes,Yes,No
7409,SDN1985,Sudan,SDN,Sub-Saharan Africa,Low income,1985,17.5,75,Yes,Yes,Yes,No
7410,SDN1986,Sudan,SDN,Sub-Saharan Africa,Low income,1986,17.5,75,Yes,Yes,Yes,No
7411,SDN1987,Sudan,SDN,Sub-Saharan Africa,Low income,1987,17.5,75,Yes,Yes,Yes,No
7412,SDN1988,Sudan,SDN,Sub-Saharan Africa,Low income,1988,17.5,75,Yes,Yes,Yes,No
7413,SDN1989,Sudan,SDN,Sub-Saharan Africa,Low income,1989,17.5,75,Yes,Yes,Yes,No
7414,SDN1990,Sudan,SDN,Sub-Saharan Africa,Low income,1990,17.5,75,Yes,Yes,Yes,No
7415,SDN1991,Sudan,SDN,Sub-Saharan Africa,Low income,1991,23.8,75,Yes,Yes,Yes,No
7416,SDN1992,Sudan,SDN,Sub-Saharan Africa,Low income,1992,23.8,75,Yes,Yes,Yes,No
7417,SDN1993,Sudan,SDN,Sub-Saharan Africa,Low income,1993,23.8,75,Yes,Yes,Yes,No
7418,SDN1994,Sudan,SDN,Sub-Saharan Africa,Low income,1994,23.8,75,Yes,Yes,Yes,No
7419,SDN1995,Sudan,SDN,Sub-Saharan Africa,Low income,1995,23.8,75,Yes,Yes,Yes,No
7420,SDN1996,Sudan,SDN,Sub-Saharan Africa,Low income,1996,23.8,75,Yes,Yes,Yes,No
7421,SDN1997,Sudan,SDN,Sub-Saharan Africa,Low income,1997,23.8,75,Yes,Yes,Yes,No
7422,SDN1998,Sudan,SDN,Sub-Saharan Africa,Low income,1998,26.3,75,Yes,Yes,Yes,No
7423,SDN1999,Sudan,SDN,Sub-Saharan Africa,Low income,1999,26.3,75,Yes,Yes,Yes,No
7424,SDN2000,Sudan,SDN,Sub-Saharan Africa,Low income,2000,26.3,75,Yes,Yes,Yes,No
7425,SDN2001,Sudan,SDN,Sub-Saharan Africa,Low income,2001,26.3,75,Yes,Yes,Yes,No
7426,SDN2002,Sudan,SDN,Sub-Saharan Africa,Low income,2002,26.3,75,Yes,Yes,Yes,No
7427,SDN2003,Sudan,SDN,Sub-Saharan Africa,Low income,2003,26.3,75,Yes,Yes,Yes,No
7428,SDN2004,Sudan,SDN,Sub-Saharan Africa,Low income,2004,26.3,75,Yes,Yes,Yes,No
7429,SDN2005,Sudan,SDN,Sub-Saharan Africa,Low income,2005,26.3,75,Yes,Yes,Yes,No
7430,SDN2006,Sudan,SDN,Sub-Saharan Africa,Low income,2006,26.3,75,Yes,Yes,Yes,No
7431,SDN2007,Sudan,SDN,Sub-Saharan Africa,Low income,2007,26.3,75,Yes,Yes,Yes,No
7432,SDN2008,Sudan,SDN,Sub-Saharan Africa,Low income,2008,26.3,75,Yes,Yes,Yes,No
7433,SDN2009,Sudan,SDN,Sub-Saharan Africa,Low income,2009,29.4,75,Yes,Yes,Yes,No
7434,SDN2010,Sudan,SDN,Sub-Saharan Africa,Low income,2010,29.4,75,Yes,Yes,Yes,No
7435,SDN2011,Sudan,SDN,Sub-Saharan Africa,Low income,2011,29.4,75,Yes,Yes,Yes,No
7436,SDN2012,Sudan,SDN,Sub-Saharan Africa,Low income,2012,29.4,75,Yes,Yes,Yes,No
7437,SDN2013,Sudan,SDN,Sub-Saharan Africa,Low income,2013,29.4,75,Yes,Yes,Yes,No
7438,SDN2014,Sudan,SDN,Sub-Saharan Africa,Low income,2014,29.4,75,Yes,Yes,Yes,No
7439,SDN2015,Sudan,SDN,Sub-Saharan Africa,Low income,2015,29.4,75,Yes,Yes,Yes,No
7440,SDN2016,Sudan,SDN,Sub-Saharan Africa,Low income,2016,29.4,75,Yes,Yes,Yes,No
7441,SDN2017,Sudan,SDN,Sub-Saharan Africa,Low income,2017,29.4,75,Yes,Yes,Yes,No
7442,SDN2018,Sudan,SDN,Sub-Saharan Africa,Low income,2018,29.4,75,Yes,Yes,Yes,No
7443,SDN2019,Sudan,SDN,Sub-Saharan Africa,Low income,2019,29.4,75,Yes,Yes,Yes,No
7444,SDN2020,Sudan,SDN,Sub-Saharan Africa,Low income,2020,29.4,75,Yes,Yes,Yes,No
7445,SDN2021,Sudan,SDN,Sub-Saharan Africa,Low income,2021,29.4,75,Yes,Yes,Yes,No
7446,SEN1971,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1971,35.0,75,Yes,Yes,Yes,No
7447,SEN1972,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1972,35.0,75,Yes,Yes,Yes,No
7448,SEN1973,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1973,35.0,75,Yes,Yes,Yes,No
7449,SEN1974,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1974,38.1,75,Yes,Yes,Yes,No
7450,SEN1975,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1975,38.1,75,Yes,Yes,Yes,No
7451,SEN1976,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1976,38.1,75,Yes,Yes,Yes,No
7452,SEN1977,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1977,38.1,75,Yes,Yes,Yes,No
7453,SEN1978,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1978,38.1,75,Yes,Yes,Yes,No
7454,SEN1979,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1979,44.4,75,Yes,Yes,Yes,No
7455,SEN1980,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1980,44.4,75,Yes,Yes,Yes,No
7456,SEN1981,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1981,44.4,75,Yes,Yes,Yes,No
7457,SEN1982,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1982,49.4,75,Yes,Yes,Yes,No
7458,SEN1983,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1983,49.4,75,Yes,Yes,Yes,No
7459,SEN1984,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1984,51.9,75,Yes,Yes,Yes,No
7460,SEN1985,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1985,51.9,75,Yes,Yes,Yes,No
7461,SEN1986,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1986,51.9,75,Yes,Yes,Yes,No
7462,SEN1987,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1987,51.9,75,Yes,Yes,Yes,No
7463,SEN1988,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1988,51.9,75,Yes,Yes,Yes,No
7464,SEN1989,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1989,51.9,75,Yes,Yes,Yes,No
7465,SEN1990,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1990,51.9,75,Yes,Yes,Yes,No
7466,SEN1991,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1991,55.0,75,Yes,Yes,Yes,No
7467,SEN1992,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1992,55.0,75,Yes,Yes,Yes,No
7468,SEN1993,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1993,55.0,75,Yes,Yes,Yes,No
7469,SEN1994,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1994,55.0,75,Yes,Yes,Yes,No
7470,SEN1995,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1995,55.0,75,Yes,Yes,Yes,No
7471,SEN1996,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1996,55.0,75,Yes,Yes,Yes,No
7472,SEN1997,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1997,55.0,75,Yes,Yes,Yes,No
7473,SEN1998,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1998,55.0,75,Yes,Yes,Yes,No
7474,SEN1999,Senegal,SEN,Sub-Saharan Africa,Lower middle income,1999,55.0,75,Yes,Yes,Yes,No
7475,SEN2000,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2000,63.8,75,Yes,Yes,Yes,No
7476,SEN2001,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2001,63.8,75,Yes,Yes,Yes,No
7477,SEN2002,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2002,63.8,75,Yes,Yes,Yes,No
7478,SEN2003,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2003,63.8,75,Yes,Yes,Yes,No
7479,SEN2004,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2004,63.8,75,Yes,Yes,Yes,No
7480,SEN2005,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2005,63.8,75,Yes,Yes,Yes,No
7481,SEN2006,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2006,63.8,75,Yes,Yes,Yes,No
7482,SEN2007,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2007,63.8,75,Yes,Yes,Yes,No
7483,SEN2008,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2008,63.8,75,Yes,Yes,Yes,No
7484,SEN2009,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2009,63.8,75,Yes,Yes,Yes,No
7485,SEN2010,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2010,63.8,75,Yes,Yes,Yes,No
7486,SEN2011,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2011,63.8,75,Yes,Yes,Yes,No
7487,SEN2012,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2012,63.8,75,Yes,Yes,Yes,No
7488,SEN2013,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2013,63.8,75,Yes,Yes,Yes,No
7489,SEN2014,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2014,63.8,75,Yes,Yes,Yes,No
7490,SEN2015,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2015,63.8,75,Yes,Yes,Yes,No
7491,SEN2016,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2016,63.8,75,Yes,Yes,Yes,No
7492,SEN2017,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2017,63.8,75,Yes,Yes,Yes,No
7493,SEN2018,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2018,63.8,75,Yes,Yes,Yes,No
7494,SEN2019,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2019,63.8,75,Yes,Yes,Yes,No
7495,SEN2020,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2020,63.8,75,Yes,Yes,Yes,No
7496,SEN2021,Senegal,SEN,Sub-Saharan Africa,Lower middle income,2021,66.9,75,Yes,Yes,Yes,No
7497,SGP1971,Singapore,SGP,East Asia & Pacific,High income,1971,57.5,75,Yes,Yes,Yes,No
7498,SGP1972,Singapore,SGP,East Asia & Pacific,High income,1972,57.5,75,Yes,Yes,Yes,No
7499,SGP1973,Singapore,SGP,East Asia & Pacific,High income,1973,57.5,75,Yes,Yes,Yes,No
7500,SGP1974,Singapore,SGP,East Asia & Pacific,High income,1974,57.5,75,Yes,Yes,Yes,No
7501,SGP1975,Singapore,SGP,East Asia & Pacific,High income,1975,57.5,75,Yes,Yes,Yes,No
7502,SGP1976,Singapore,SGP,East Asia & Pacific,High income,1976,57.5,75,Yes,Yes,Yes,No
7503,SGP1977,Singapore,SGP,East Asia & Pacific,High income,1977,57.5,75,Yes,Yes,Yes,No
7504,SGP1978,Singapore,SGP,East Asia & Pacific,High income,1978,57.5,75,Yes,Yes,Yes,No
7505,SGP1979,Singapore,SGP,East Asia & Pacific,High income,1979,57.5,75,Yes,Yes,Yes,No
7506,SGP1980,Singapore,SGP,East Asia & Pacific,High income,1980,57.5,75,Yes,Yes,Yes,No
7507,SGP1981,Singapore,SGP,East Asia & Pacific,High income,1981,57.5,75,Yes,Yes,Yes,No
7508,SGP1982,Singapore,SGP,East Asia & Pacific,High income,1982,57.5,75,Yes,Yes,Yes,No
7509,SGP1983,Singapore,SGP,East Asia & Pacific,High income,1983,57.5,75,Yes,Yes,Yes,No
7510,SGP1984,Singapore,SGP,East Asia & Pacific,High income,1984,57.5,75,Yes,Yes,Yes,No
7511,SGP1985,Singapore,SGP,East Asia & Pacific,High income,1985,57.5,75,Yes,Yes,Yes,No
7512,SGP1986,Singapore,SGP,East Asia & Pacific,High income,1986,57.5,75,Yes,Yes,Yes,No
7513,SGP1987,Singapore,SGP,East Asia & Pacific,High income,1987,60.0,75,Yes,Yes,Yes,No
7514,SGP1988,Singapore,SGP,East Asia & Pacific,High income,1988,62.5,75,Yes,Yes,Yes,No
7515,SGP1989,Singapore,SGP,East Asia & Pacific,High income,1989,62.5,75,Yes,Yes,Yes,No
7516,SGP1990,Singapore,SGP,East Asia & Pacific,High income,1990,65.6,75,Yes,Yes,Yes,No
7517,SGP1991,Singapore,SGP,East Asia & Pacific,High income,1991,65.6,75,Yes,Yes,Yes,No
7518,SGP1992,Singapore,SGP,East Asia & Pacific,High income,1992,65.6,75,Yes,Yes,Yes,No
7519,SGP1993,Singapore,SGP,East Asia & Pacific,High income,1993,65.6,75,Yes,Yes,Yes,No
7520,SGP1994,Singapore,SGP,East Asia & Pacific,High income,1994,65.6,75,Yes,Yes,Yes,No
7521,SGP1995,Singapore,SGP,East Asia & Pacific,High income,1995,65.6,75,Yes,Yes,Yes,No
7522,SGP1996,Singapore,SGP,East Asia & Pacific,High income,1996,65.6,75,Yes,Yes,Yes,No
7523,SGP1997,Singapore,SGP,East Asia & Pacific,High income,1997,68.8,75,Yes,Yes,Yes,No
7524,SGP1998,Singapore,SGP,East Asia & Pacific,High income,1998,68.8,75,Yes,Yes,Yes,No
7525,SGP1999,Singapore,SGP,East Asia & Pacific,High income,1999,68.8,75,Yes,Yes,Yes,No
7526,SGP2000,Singapore,SGP,East Asia & Pacific,High income,2000,68.8,75,Yes,Yes,Yes,No
7527,SGP2001,Singapore,SGP,East Asia & Pacific,High income,2001,68.8,75,Yes,Yes,Yes,No
7528,SGP2002,Singapore,SGP,East Asia & Pacific,High income,2002,68.8,75,Yes,Yes,Yes,No
7529,SGP2003,Singapore,SGP,East Asia & Pacific,High income,2003,68.8,75,Yes,Yes,Yes,No
7530,SGP2004,Singapore,SGP,East Asia & Pacific,High income,2004,68.8,75,Yes,Yes,Yes,No
7531,SGP2005,Singapore,SGP,East Asia & Pacific,High income,2005,68.8,75,Yes,Yes,Yes,No
7532,SGP2006,Singapore,SGP,East Asia & Pacific,High income,2006,68.8,75,Yes,Yes,Yes,No
