,ID,economy,latitude_x,longitude_x,country_code_x,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period,sign_contract_count,register_business_count,open_bank_account_count,discrimination_credit_prohibited_count,total_law_counts,Fam_A2F_Gender_LB,Fam_CM_SignContract_SC,Fam_CM_RegisterBiz_LB,Fam_CM_OpenBankAccount_LB
7261,SDN1983,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1983.0,17.5,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7262,SDN1984,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1984.0,17.5,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7263,SDN1985,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1985.0,17.5,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7264,SDN1986,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1986.0,17.5,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7265,SDN1987,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1987.0,17.5,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7266,SDN1988,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1988.0,17.5,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7267,SDN1989,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1989.0,17.5,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7268,SDN1990,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1990.0,17.5,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7269,SDN1991,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1991.0,23.8,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7270,SDN1992,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1992.0,23.8,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7271,SDN1993,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1993.0,23.8,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7272,SDN1994,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1994.0,23.8,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7273,SDN1995,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1995.0,23.8,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7274,SDN1996,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1996.0,23.8,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7275,SDN1997,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1997.0,23.8,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7276,SDN1998,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1998.0,26.3,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7277,SDN1999,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,1999.0,26.3,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7278,SDN2000,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2000.0,26.3,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7279,SDN2001,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2001.0,26.3,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7280,SDN2002,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2002.0,26.3,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7281,SDN2003,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2003.0,26.3,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7282,SDN2004,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2004.0,26.3,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7283,SDN2005,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2005.0,26.3,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7284,SDN2006,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2006.0,26.3,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7285,SDN2007,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2007.0,26.3,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7286,SDN2008,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2008.0,26.3,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7287,SDN2009,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2009.0,29.4,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7288,SDN2010,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2010.0,29.4,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7289,SDN2011,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2011.0,29.4,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7290,SDN2012,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2012.0,29.4,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7291,SDN2013,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2013.0,29.4,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7292,SDN2014,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2014.0,29.4,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7293,SDN2015,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2015.0,29.4,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7294,SDN2016,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2016.0,29.4,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7295,SDN2017,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2017.0,29.4,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7296,SDN2018,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2018.0,29.4,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7297,SDN2019,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2019.0,29.4,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7298,SDN2020,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2020.0,29.4,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7299,SDN2021,Sudan,12.862807,30.217636,SDN,Sub-Saharan Africa,Low income,2021.0,29.4,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
7300,SEN1972,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1972.0,35.0,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7301,SEN1973,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1973.0,35.0,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7302,SEN1974,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1974.0,38.1,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7303,SEN1975,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1975.0,38.1,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7304,SEN1976,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1976.0,38.1,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7305,SEN1977,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1977.0,38.1,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7306,SEN1978,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1978.0,38.1,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7307,SEN1979,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1979.0,44.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7308,SEN1980,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1980.0,44.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7309,SEN1981,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1981.0,44.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7310,SEN1982,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1982.0,49.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7311,SEN1983,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1983.0,49.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7312,SEN1984,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1984.0,51.9,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7313,SEN1985,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1985.0,51.9,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7314,SEN1986,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1986.0,51.9,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7315,SEN1987,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1987.0,51.9,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7316,SEN1988,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1988.0,51.9,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7317,SEN1989,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1989.0,51.9,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7318,SEN1990,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1990.0,51.9,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7319,SEN1991,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1991.0,55.0,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7320,SEN1992,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1992.0,55.0,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7321,SEN1993,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1993.0,55.0,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7322,SEN1994,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1994.0,55.0,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7323,SEN1995,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1995.0,55.0,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7324,SEN1996,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1996.0,55.0,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7325,SEN1997,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1997.0,55.0,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7326,SEN1998,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1998.0,55.0,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7327,SEN1999,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,1999.0,55.0,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7328,SEN2000,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2000.0,63.8,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7329,SEN2001,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2001.0,63.8,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7330,SEN2002,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2002.0,63.8,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7331,SEN2003,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2003.0,63.8,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7332,SEN2004,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2004.0,63.8,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7333,SEN2005,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2005.0,63.8,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7334,SEN2006,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2006.0,63.8,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7335,SEN2007,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2007.0,63.8,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7336,SEN2008,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2008.0,63.8,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7337,SEN2009,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2009.0,63.8,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7338,SEN2010,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2010.0,63.8,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7339,SEN2011,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2011.0,63.8,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7340,SEN2012,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2012.0,63.8,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7341,SEN2013,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2013.0,63.8,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7342,SEN2014,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2014.0,63.8,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7343,SEN2015,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2015.0,63.8,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7344,SEN2016,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2016.0,63.8,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7345,SEN2017,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2017.0,63.8,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7346,SEN2018,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2018.0,63.8,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7347,SEN2019,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2019.0,63.8,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
7348,SEN2020,Senegal,14.497401000000002,-14.452361999999999,SEN,Sub-Saharan Africa,Lower middle income,2020.0,63.8,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,No applicable provisions could be located,"Code des Obligations Civiles et Commerciales, Art. 57",No restrictions could be located ,"Code de la Famille, Art. 374"
